match_id,team,side,role,shirt,player,position,nationality
4445402,Besiktas JK,adv,titulaire,18,João Mário,Milieu offensif,Portugal
4445402,Besiktas JK,adv,titulaire,23,Ernest Muci,Ailier gauche,Albanie
4445402,Besiktas JK,adv,titulaire,27,Rafa Silva,Ailier droit,Portugal
4445402,Besiktas JK,adv,titulaire,17,Ciro Immobile,Avant-centre,Italie
4445402,Olympique Lyonnais,ol,banc,40,Rémy Descamps,Gardien de but,France
4445402,Olympique Lyonnais,ol,banc,27,Warmed Omari,Défenseur central,Comores
4445402,Olympique Lyonnais,ol,banc,55,Duje Caleta-Car,Défenseur central,Croatie
4445402,Olympique Lyonnais,ol,banc,16,Abner,Arrière gauche,Brésil
4445402,Olympique Lyonnais,ol,banc,20,Saël Kumbedi,Arrière droit,France
4445402,Olympique Lyonnais,ol,banc,31,Nemanja Matić,Milieu défensif,Serbie
4445402,Olympique Lyonnais,ol,banc,6,Maxence Caqueret,Milieu central,France
4445402,Olympique Lyonnais,ol,banc,7,Jordan Veretout,Milieu central,France
4445402,Olympique Lyonnais,ol,banc,11,Malick Fofana,Ailier gauche,Belgique
4445402,Olympique Lyonnais,ol,banc,12,Wilfried Zaha,Ailier gauche,Côte d'Ivoire
4445402,Olympique Lyonnais,ol,banc,9,Gift Orban,Avant-centre,Nigeria
4445402,Olympique Lyonnais,ol,banc,69,Georges Mikautadze,Avant-centre,Géorgie
4445402,Besiktas JK,adv,banc,94,Göktuğ Baytekin,Gardien de but,Turquie
4445402,Besiktas JK,adv,banc,96,Emir Yaşar,Gardien de but,Turquie
4445402,Besiktas JK,adv,banc,5,Tayyip Talha Sanuç,Défenseur central,Turquie
4445402,Besiktas JK,adv,banc,22,Bakhtiyor Zaynutdinov,Arrière gauche,Kazakhstan
4445402,Besiktas JK,adv,banc,79,Emrecan Terzi,Arrière gauche,Turquie
4445402,Besiktas JK,adv,banc,4,Onur Bulut,Ailier droit,Turquie
4445402,Besiktas JK,adv,banc,6,Moatasem Al-Musrati,Milieu défensif,Libye
4445402,Besiktas JK,adv,banc,8,Salih Uçan,Milieu offensif,Turquie
4445402,Besiktas JK,adv,banc,19,Arda Kılıç,Ailier gauche,Turquie
4445402,Besiktas JK,adv,banc,77,Can Keleş,Ailier droit,Autriche
4445402,Besiktas JK,adv,banc,9,Semih Kılıçsoy,Ailier gauche,Turquie
4445402,Besiktas JK,adv,banc,91,Mustafa Hekimoğlu,Avant-centre,Turquie
4445402,Olympique Lyonnais,ol,manager,,Pierre Sage,,
4445402,Besiktas JK,adv,manager,,Giovanni van Bronckhorst,,
4363808,Le Havre AC,adv,titulaire,30,Arthur Desmas,Gardien de but,France
4363808,Le Havre AC,adv,titulaire,4,Gautier Lloris,Défenseur central,France
4363808,Le Havre AC,adv,titulaire,22,Yoann Salmier,Défenseur central,Guyane Française
4363808,Le Havre AC,adv,titulaire,32,Timothée Pembélé,Défenseur central,France
4363808,Le Havre AC,adv,titulaire,94,Abdoulaye Touré,Milieu défensif,Guinée
4363808,Le Havre AC,adv,titulaire,7,Loïc Nego,Milieu droit,Hongrie
4363808,Le Havre AC,adv,titulaire,27,Christopher Operi,Milieu gauche,Côte d'Ivoire
4363808,Le Havre AC,adv,titulaire,5,Oussama Targhalline,Milieu offensif,Maroc
4363808,Le Havre AC,adv,titulaire,19,Rassoul Ndiaye,Milieu offensif,Sénégal
4363808,Le Havre AC,adv,titulaire,45,Issa Soumaré,Avant-centre,Sénégal
4363808,Le Havre AC,adv,titulaire,10,Josué Casimir,Avant-centre,Haïti
4363808,Olympique Lyonnais,ol,titulaire,23,Lucas Perri,Gardien de but,Brésil
4363808,Olympique Lyonnais,ol,titulaire,19,Moussa Niakhaté,Défenseur central,Sénégal
4363808,Olympique Lyonnais,ol,titulaire,22,Clinton Mata,Défenseur central,Angola
4363808,Olympique Lyonnais,ol,titulaire,16,Abner,Arrière gauche,Brésil
4363808,Olympique Lyonnais,ol,titulaire,98,Ainsley Maitland-Niles,Arrière droit,Angleterre
4363808,Olympique Lyonnais,ol,titulaire,6,Maxence Caqueret,Milieu défensif,France
4363808,Olympique Lyonnais,ol,titulaire,7,Jordan Veretout,Milieu central,France
4363808,Olympique Lyonnais,ol,titulaire,8,Corentin Tolisso,Milieu central,France
4363808,Olympique Lyonnais,ol,titulaire,11,Malick Fofana,Ailier gauche,Belgique
4363808,Olympique Lyonnais,ol,titulaire,18,Rayan Cherki,Ailier droit,France
4363808,Olympique Lyonnais,ol,titulaire,10,Alexandre Lacazette,Avant-centre,France
4363808,Le Havre AC,adv,banc,1,Mathieu Gorgelin,Gardien de but,France
4363808,Le Havre AC,adv,banc,18,Yanis Zouaoui,Arrière gauche,France
4363808,Le Havre AC,adv,banc,8,Yassine Kechta,Milieu central,Maroc
4363808,Le Havre AC,adv,banc,14,Daler Kuzyaev,Milieu central,Russie
4363808,Le Havre AC,adv,banc,11,Emmanuel Sabbi,Ailier droit,États-Unis
4363808,Le Havre AC,adv,banc,29,Samuel Grandsir,Ailier droit,France
4363808,Le Havre AC,adv,banc,28,André Ayew,Avant-centre,Ghana
4363808,Le Havre AC,adv,banc,46,Ilyes Housni,Avant-centre,Maroc
4363808,Le Havre AC,adv,banc,77,Steve Ngoura,Avant-centre,France
4363808,Olympique Lyonnais,ol,banc,40,Rémy Descamps,Gardien de but,France
4363808,Olympique Lyonnais,ol,banc,27,Warmed Omari,Défenseur central,Comores
4363808,Olympique Lyonnais,ol,banc,20,Saël Kumbedi,Arrière droit,France
4363808,Olympique Lyonnais,ol,banc,15,Tanner Tessmann,Milieu défensif,États-Unis
4363808,Olympique Lyonnais,ol,banc,34,Mahamadou Diawara,Milieu central,France
4363808,Olympique Lyonnais,ol,banc,17,Saïd Benrahma,Ailier gauche,Algérie
4363808,Olympique Lyonnais,ol,banc,37,Ernest Nuamah,Ailier droit,Ghana
4363808,Olympique Lyonnais,ol,banc,9,Gift Orban,Avant-centre,Nigeria
4363808,Olympique Lyonnais,ol,banc,69,Georges Mikautadze,Avant-centre,Géorgie
4363808,Le Havre AC,adv,manager,,Didier Digard,,
4363808,Olympique Lyonnais,ol,manager,,Pierre Sage,,
4363797,Olympique Lyonnais,ol,titulaire,23,Lucas Perri,Gardien de but,Brésil
4363797,Olympique Lyonnais,ol,titulaire,19,Moussa Niakhaté,Défenseur central,Sénégal
4363797,Olympique Lyonnais,ol,titulaire,55,Duje Caleta-Car,Défenseur central,Croatie
4363797,Olympique Lyonnais,ol,titulaire,3,Nicolás Tagliafico,Arrière gauche,Argentine
4363797,Olympique Lyonnais,ol,titulaire,98,Ainsley Maitland-Niles,Arrière droit,Angleterre
4363797,Olympique Lyonnais,ol,titulaire,7,Jordan Veretout,Milieu central,France
4363797,Olympique Lyonnais,ol,titulaire,8,Corentin Tolisso,Milieu central,France
4363797,Olympique Lyonnais,ol,titulaire,18,Rayan Cherki,Milieu offensif,France
4363797,Olympique Lyonnais,ol,titulaire,11,Malick Fofana,Ailier gauche,Belgique
4363797,Olympique Lyonnais,ol,titulaire,17,Saïd Benrahma,Ailier droit,Algérie
4363797,Olympique Lyonnais,ol,titulaire,10,Alexandre Lacazette,Avant-centre,France
4363797,FC Nantes,adv,titulaire,1,Alban Lafont,Gardien de but,Côte d'Ivoire
4363797,FC Nantes,adv,titulaire,4,Nicolas Pallois,Défenseur central,France
4363797,FC Nantes,adv,titulaire,44,Nathan Zézé,Défenseur central,France
4363797,FC Nantes,adv,titulaire,3,Nicolas Cozza,Arrière gauche,France
4363797,FC Nantes,adv,titulaire,98,Kelvin Amian,Arrière droit,France
4363797,FC Nantes,adv,titulaire,17,Jean-Philippe Gbamin,Milieu défensif,Côte d'Ivoire
4363797,FC Nantes,adv,titulaire,6,Douglas Augusto,Milieu défensif,Brésil
4363797,FC Nantes,adv,titulaire,5,Pedro Chirivella,Milieu offensif,Espagne
4363797,FC Nantes,adv,titulaire,27,Moses Simon,Ailier gauche,Nigeria
4363797,FC Nantes,adv,titulaire,22,Sorba Thomas,Ailier droit,Pays de Galles
4363797,FC Nantes,adv,titulaire,39,Matthis Abline,Avant-centre,France
4363797,Olympique Lyonnais,ol,banc,40,Rémy Descamps,Gardien de but,France
4363797,Olympique Lyonnais,ol,banc,27,Warmed Omari,Défenseur central,Comores
4363797,Olympique Lyonnais,ol,banc,16,Abner,Arrière gauche,Brésil
4363797,Olympique Lyonnais,ol,banc,20,Saël Kumbedi,Arrière droit,France
4363797,Olympique Lyonnais,ol,banc,15,Tanner Tessmann,Milieu défensif,États-Unis
4363797,Olympique Lyonnais,ol,banc,34,Mahamadou Diawara,Milieu central,France
4363797,Olympique Lyonnais,ol,banc,6,Maxence Caqueret,Milieu central,France
4363797,Olympique Lyonnais,ol,banc,37,Ernest Nuamah,Ailier droit,Ghana
4363797,Olympique Lyonnais,ol,banc,69,Georges Mikautadze,Avant-centre,Géorgie
4363797,FC Nantes,adv,banc,30,Patrik Carlgren,Gardien de but,Suède
4363797,FC Nantes,adv,banc,72,Sékou Doucouré,Défenseur central,Mali
4363797,FC Nantes,adv,banc,41,Mathieu Acapandié,Arrière droit,Madagascar
4363797,FC Nantes,adv,banc,59,Dehmaine Tabibou,Milieu central,France
4363797,FC Nantes,adv,banc,66,Louis Leroux,Milieu offensif,France
4363797,FC Nantes,adv,banc,25,Florent Mollet,Milieu offensif,France
4363797,FC Nantes,adv,banc,7,Ignatius Ganago,Avant-centre,Cameroun
4363797,FC Nantes,adv,banc,31,Mostafa Mohamed,Avant-centre,Égypte
4363797,Olympique Lyonnais,ol,manager,,Pierre Sage,,
4363797,FC Nantes,adv,manager,,Antoine Kombouaré,,
4445356,Glasgow Rangers,adv,titulaire,1,Jack Butland,Gardien de but,Angleterre
4445356,Glasgow Rangers,adv,titulaire,4,Robin Pröpper,Défenseur central,Pays-Bas
4445356,Glasgow Rangers,adv,titulaire,5,John Souttar,Défenseur central,Écosse
4445356,Glasgow Rangers,adv,titulaire,22,Jefté,Arrière gauche,Brésil
4445356,Glasgow Rangers,adv,titulaire,2,James Tavernier,Arrière droit,Angleterre
4445356,Glasgow Rangers,adv,titulaire,8,Connor Barron,Milieu défensif,Écosse
4445356,Glasgow Rangers,adv,titulaire,10,Mohamed Diomandé,Milieu central,Côte d'Ivoire
4445356,Glasgow Rangers,adv,titulaire,11,Tom Lawrence,Milieu offensif,Pays de Galles
4445356,Glasgow Rangers,adv,titulaire,14,Nedim Bajrami,Ailier gauche,Albanie
4445356,Glasgow Rangers,adv,titulaire,18,Vaclav Cerny,Ailier droit,Tchéquie
4445356,Glasgow Rangers,adv,titulaire,9,Cyriel Dessers,Avant-centre,Nigeria
4445356,Olympique Lyonnais,ol,titulaire,23,Lucas Perri,Gardien de but,Brésil
4445356,Olympique Lyonnais,ol,titulaire,22,Clinton Mata,Défenseur central,Angola
4445356,Olympique Lyonnais,ol,titulaire,55,Duje Caleta-Car,Défenseur central,Croatie
4445356,Olympique Lyonnais,ol,titulaire,3,Nicolás Tagliafico,Arrière gauche,Argentine
4445356,Olympique Lyonnais,ol,titulaire,98,Ainsley Maitland-Niles,Arrière droit,Angleterre
4445356,Olympique Lyonnais,ol,titulaire,31,Nemanja Matić,Milieu défensif,Serbie
4445356,Olympique Lyonnais,ol,titulaire,7,Jordan Veretout,Milieu central,France
4445356,Olympique Lyonnais,ol,titulaire,8,Corentin Tolisso,Milieu central,France
4445356,Olympique Lyonnais,ol,titulaire,11,Malick Fofana,Ailier gauche,Belgique
4445356,Olympique Lyonnais,ol,titulaire,18,Rayan Cherki,Ailier droit,France
4445356,Olympique Lyonnais,ol,titulaire,10,Alexandre Lacazette,Avant-centre,France
4445356,Glasgow Rangers,adv,banc,31,Liam Kelly,Gardien de but,Écosse
4445356,Glasgow Rangers,adv,banc,24,Neraysho Kasanwirjo,Défenseur central,Pays-Bas
4445356,Glasgow Rangers,adv,banc,27,Leon Balogun,Défenseur central,Nigeria
4445356,Glasgow Rangers,adv,banc,38,Leon King,Défenseur central,Écosse
4445356,Glasgow Rangers,adv,banc,47,Robbie Fraser,Arrière gauche,Écosse
4445356,Glasgow Rangers,adv,banc,21,Dujon Sterling,Arrière droit,Angleterre
4445356,Glasgow Rangers,adv,banc,43,Nicolas Raskin,Milieu défensif,Belgique
4445356,Glasgow Rangers,adv,banc,48,Cole McKinnon,Milieu central,Écosse
4445356,Glasgow Rangers,adv,banc,20,Kieran Dowell,Milieu offensif,Angleterre
4445356,Glasgow Rangers,adv,banc,50,Zak Lovelace,Ailier gauche,Angleterre
4445356,Glasgow Rangers,adv,banc,45,Ross McCausland,Ailier droit,Irlande du Nord
4445356,Glasgow Rangers,adv,banc,29,Hamza Igamane,Avant-centre,Maroc
4445356,Olympique Lyonnais,ol,banc,30,Justin Bengui,Gardien de but,France
4445356,Olympique Lyonnais,ol,banc,40,Rémy Descamps,Gardien de but,France
4445356,Olympique Lyonnais,ol,banc,19,Moussa Niakhaté,Défenseur central,Sénégal
4445356,Olympique Lyonnais,ol,banc,16,Abner,Arrière gauche,Brésil
4445356,Olympique Lyonnais,ol,banc,20,Saël Kumbedi,Arrière droit,France
4445356,Olympique Lyonnais,ol,banc,34,Mahamadou Diawara,Milieu central,France
4445356,Olympique Lyonnais,ol,banc,6,Maxence Caqueret,Milieu central,France
4445356,Olympique Lyonnais,ol,banc,12,Wilfried Zaha,Ailier gauche,Côte d'Ivoire
4445356,Olympique Lyonnais,ol,banc,17,Saïd Benrahma,Ailier gauche,Algérie
4445356,Olympique Lyonnais,ol,banc,37,Ernest Nuamah,Ailier droit,Ghana
4445356,Olympique Lyonnais,ol,banc,9,Gift Orban,Avant-centre,Nigeria
4445356,Olympique Lyonnais,ol,banc,69,Georges Mikautadze,Avant-centre,Géorgie
4445356,Glasgow Rangers,adv,manager,,Philippe Clement,,
4445356,Olympique Lyonnais,ol,manager,,Pierre Sage,,
4363794,Toulouse FC,adv,titulaire,50,Guillaume Restes,Gardien de but,France
4363794,Toulouse FC,adv,titulaire,2,Rasmus Nicolaisen,Défenseur central,Danemark
4363794,Toulouse FC,adv,titulaire,3,Mark McKenzie,Défenseur central,États-Unis
4363794,Toulouse FC,adv,titulaire,19,Djibril Sidibé,Défenseur central,France
4363794,Toulouse FC,adv,titulaire,23,Cristian Cásseres Jr.,Milieu défensif,Venezuela
4363794,Toulouse FC,adv,titulaire,8,Vincent Sierro,Milieu central,Suisse
4363794,Toulouse FC,adv,titulaire,12,Warren Kamanzi,Milieu droit,Norvège
4363794,Toulouse FC,adv,titulaire,15,Aron Dønnum,Milieu gauche,Norvège
4363794,Toulouse FC,adv,titulaire,10,Yann Gboho,Milieu offensif,France
4363794,Toulouse FC,adv,titulaire,80,Shavy Babicka,Deuxième attaquant,Gabon
4363794,Toulouse FC,adv,titulaire,9,Frank Magri,Avant-centre,Cameroun
4363794,Olympique Lyonnais,ol,titulaire,23,Lucas Perri,Gardien de but,Brésil
4363794,Olympique Lyonnais,ol,titulaire,22,Clinton Mata,Défenseur central,Angola
4363794,Olympique Lyonnais,ol,titulaire,55,Duje Caleta-Car,Défenseur central,Croatie
4363794,Olympique Lyonnais,ol,titulaire,16,Abner,Arrière gauche,Brésil
4363794,Olympique Lyonnais,ol,titulaire,20,Saël Kumbedi,Arrière droit,France
4363794,Olympique Lyonnais,ol,titulaire,15,Tanner Tessmann,Milieu défensif,États-Unis
4363794,Olympique Lyonnais,ol,titulaire,6,Maxence Caqueret,Milieu central,France
4363794,Olympique Lyonnais,ol,titulaire,7,Jordan Veretout,Milieu central,France
4363794,Olympique Lyonnais,ol,titulaire,12,Wilfried Zaha,Ailier gauche,Côte d'Ivoire
4363794,Olympique Lyonnais,ol,titulaire,17,Saïd Benrahma,Ailier droit,Algérie
4363794,Olympique Lyonnais,ol,titulaire,69,Georges Mikautadze,Avant-centre,Géorgie
4363794,Toulouse FC,adv,banc,30,Álex Domínguez,Gardien de but,Espagne
4363794,Toulouse FC,adv,banc,6,Ümit Akdağ,Défenseur central,Roumanie
4363794,Toulouse FC,adv,banc,4,Charlie Cresswell,Défenseur central,Angleterre
4363794,Toulouse FC,adv,banc,17,Gabriel Suazo,Arrière gauche,Chili
4363794,Toulouse FC,adv,banc,20,Niklas Schmidt,Milieu central,Allemagne
4363794,Toulouse FC,adv,banc,21,Miha Zajc,Milieu central,Slovénie
4363794,Toulouse FC,adv,banc,5,Denis Genreau,Milieu offensif,Australie
4363794,Toulouse FC,adv,banc,7,Zakaria Aboukhlal,Ailier droit,Maroc
4363794,Toulouse FC,adv,banc,13,Joshua King,Avant-centre,Norvège
4363794,Olympique Lyonnais,ol,banc,40,Rémy Descamps,Gardien de but,France
4363794,Olympique Lyonnais,ol,banc,19,Moussa Niakhaté,Défenseur central,Sénégal
4363794,Olympique Lyonnais,ol,banc,3,Nicolás Tagliafico,Arrière gauche,Argentine
4363794,Olympique Lyonnais,ol,banc,98,Ainsley Maitland-Niles,Arrière droit,Angleterre
4363794,Olympique Lyonnais,ol,banc,31,Nemanja Matić,Milieu défensif,Serbie
4363794,Olympique Lyonnais,ol,banc,8,Corentin Tolisso,Milieu central,France
4363794,Olympique Lyonnais,ol,banc,18,Rayan Cherki,Milieu offensif,France
4363794,Olympique Lyonnais,ol,banc,11,Malick Fofana,Ailier gauche,Belgique
4363794,Olympique Lyonnais,ol,banc,10,Alexandre Lacazette,Avant-centre,France
4363794,Toulouse FC,adv,manager,,Carles Martínez,,
4363794,Olympique Lyonnais,ol,manager,,Pierre Sage,,
4445401,Olympique Lyonnais,ol,titulaire,23,Lucas Perri,Gardien de but,Brésil
4445401,Olympique Lyonnais,ol,titulaire,22,Clinton Mata,Défenseur central,Angola
4445401,Olympique Lyonnais,ol,titulaire,55,Duje Caleta-Car,Défenseur central,Croatie
4445401,Olympique Lyonnais,ol,titulaire,3,Nicolás Tagliafico,Arrière gauche,Argentine
4445401,Olympique Lyonnais,ol,titulaire,98,Ainsley Maitland-Niles,Arrière droit,Angleterre
4445401,Olympique Lyonnais,ol,titulaire,31,Nemanja Matić,Milieu défensif,Serbie
4445401,Olympique Lyonnais,ol,titulaire,8,Corentin Tolisso,Milieu défensif,France
4445401,Olympique Lyonnais,ol,titulaire,18,Rayan Cherki,Milieu offensif,France
4445401,Olympique Lyonnais,ol,titulaire,11,Malick Fofana,Ailier gauche,Belgique
4445401,Olympique Lyonnais,ol,titulaire,37,Ernest Nuamah,Ailier droit,Ghana
4445401,Olympique Lyonnais,ol,titulaire,10,Alexandre Lacazette,Avant-centre,France
4445401,Olympiakós Le Pirée,adv,titulaire,88,Konstantinos Tzolakis,Gardien de but,Grèce
4445401,Olympiakós Le Pirée,adv,titulaire,5,Lorenzo Pirola,Défenseur central,Italie
4445401,Olympiakós Le Pirée,adv,titulaire,16,David Carmo,Défenseur central,Angola
4445401,Olympiakós Le Pirée,adv,titulaire,45,Panagiotis Retsos,Défenseur central,Grèce
4445401,Olympiakós Le Pirée,adv,titulaire,14,Dani García,Milieu défensif,Espagne
4445401,Olympiakós Le Pirée,adv,titulaire,32,Santiago Hezze,Milieu central,Argentine
4445401,Olympiakós Le Pirée,adv,titulaire,22,Chiquinho,Milieu central,Portugal
4445401,Olympiakós Le Pirée,adv,titulaire,23,Rodinei,Milieu droit,Brésil
4445401,Olympiakós Le Pirée,adv,titulaire,3,Francisco Ortega,Milieu gauche,Argentine
4445401,Olympiakós Le Pirée,adv,titulaire,9,Ayoub El Kaabi,Avant-centre,Maroc
4445401,Olympiakós Le Pirée,adv,titulaire,17,Roman Yaremchuk,Avant-centre,Ukraine
4445401,Olympique Lyonnais,ol,banc,40,Rémy Descamps,Gardien de but,France
4445401,Olympique Lyonnais,ol,banc,27,Warmed Omari,Défenseur central,Comores
4445401,Olympique Lyonnais,ol,banc,16,Abner,Arrière gauche,Brésil
4445401,Olympique Lyonnais,ol,banc,20,Saël Kumbedi,Arrière droit,France
4445401,Olympique Lyonnais,ol,banc,15,Tanner Tessmann,Milieu défensif,États-Unis
4445401,Olympique Lyonnais,ol,banc,34,Mahamadou Diawara,Milieu central,France
4445401,Olympique Lyonnais,ol,banc,6,Maxence Caqueret,Milieu central,France
4445401,Olympique Lyonnais,ol,banc,7,Jordan Veretout,Milieu central,France
4445401,Olympique Lyonnais,ol,banc,12,Wilfried Zaha,Ailier gauche,Côte d'Ivoire
4445401,Olympique Lyonnais,ol,banc,17,Saïd Benrahma,Ailier gauche,Algérie
4445401,Olympique Lyonnais,ol,banc,9,Gift Orban,Avant-centre,Nigeria
4445401,Olympique Lyonnais,ol,banc,69,Georges Mikautadze,Avant-centre,Géorgie
4445401,Olympiakós Le Pirée,adv,banc,1,Alexandros Paschalakis,Gardien de but,Grèce
4445401,Olympiakós Le Pirée,adv,banc,4,Giulian Biancone,Défenseur central,France
4445401,Olympiakós Le Pirée,adv,banc,74,Andreas Ntoi,Défenseur central,Grèce
4445401,Olympiakós Le Pirée,adv,banc,65,Apostolos Apostolopoulos,Arrière gauche,Grèce
4445401,Olympiakós Le Pirée,adv,banc,20,Costinha,Arrière droit,Portugal
4445401,Olympiakós Le Pirée,adv,banc,29,Theofanis Bakoulas,Milieu défensif,Grèce
4445401,Olympiakós Le Pirée,adv,banc,96,Christos Mouzakitis,Milieu central,Grèce
4445401,Olympiakós Le Pirée,adv,banc,8,Marko Stamenić,Milieu central,Nouvelle-Zélande
4445401,Olympiakós Le Pirée,adv,banc,27,Sérgio Oliveira,Milieu central,Portugal
4445401,Olympiakós Le Pirée,adv,banc,11,Kristoffer Velde,Ailier gauche,Norvège
4445401,Olympiakós Le Pirée,adv,banc,18,Willian,Ailier gauche,Brésil
4445401,Olympiakós Le Pirée,adv,banc,84,Charalampos Kostoulas,Avant-centre,Grèce
4445401,Olympique Lyonnais,ol,manager,,Pierre Sage,,
4445401,Olympiakós Le Pirée,adv,manager,,José Luis Mendilibar,,
4363779,Olympique Lyonnais,ol,titulaire,23,Lucas Perri,Gardien de but,Brésil
4363779,Olympique Lyonnais,ol,titulaire,22,Clinton Mata,Défenseur central,Angola
4363779,Olympique Lyonnais,ol,titulaire,55,Duje Caleta-Car,Défenseur central,Croatie
4363779,Olympique Lyonnais,ol,titulaire,3,Nicolás Tagliafico,Défenseur central,Argentine
4363779,Olympique Lyonnais,ol,titulaire,31,Nemanja Matić,Milieu défensif,Serbie
4363779,Olympique Lyonnais,ol,titulaire,7,Jordan Veretout,Milieu central,France
4363779,Olympique Lyonnais,ol,titulaire,8,Corentin Tolisso,Milieu central,France
4363779,Olympique Lyonnais,ol,titulaire,98,Ainsley Maitland-Niles,Milieu droit,Angleterre
4363779,Olympique Lyonnais,ol,titulaire,16,Abner,Milieu gauche,Brésil
4363779,Olympique Lyonnais,ol,titulaire,9,Gift Orban,Avant-centre,Nigeria
4363779,Olympique Lyonnais,ol,titulaire,10,Alexandre Lacazette,Avant-centre,France
4363779,Olympique de Marseille,adv,titulaire,1,Gerónimo Rulli,Gardien de but,Argentine
4363779,Olympique de Marseille,adv,titulaire,5,Leonardo Balerdi,Défenseur central,Argentine
4363779,Olympique de Marseille,adv,titulaire,19,Geoffrey Kondogbia,Défenseur central,République Centrafricaine
4363779,Olympique de Marseille,adv,titulaire,20,Lilian Brassier,Arrière gauche,France
4363779,Olympique de Marseille,adv,titulaire,62,Amir Murillo,Arrière droit,Panama
4363779,Olympique de Marseille,adv,titulaire,23,Pierre-Emile Højbjerg,Milieu défensif,Danemark
4363779,Olympique de Marseille,adv,titulaire,51,Ismaël Koné,Milieu défensif,Canada
4363779,Olympique de Marseille,adv,titulaire,11,Amine Harit,Milieu offensif,Maroc
4363779,Olympique de Marseille,adv,titulaire,44,Luis Henrique,Ailier gauche,Brésil
4363779,Olympique de Marseille,adv,titulaire,10,Mason Greenwood,Ailier droit,Angleterre
4363779,Olympique de Marseille,adv,titulaire,9,Elye Wahi,Avant-centre,Côte d'Ivoire
4363779,Olympique Lyonnais,ol,banc,40,Rémy Descamps,Gardien de but,France
4363779,Olympique Lyonnais,ol,banc,27,Warmed Omari,Défenseur central,Comores
4363779,Olympique Lyonnais,ol,banc,15,Tanner Tessmann,Milieu défensif,États-Unis
4363779,Olympique Lyonnais,ol,banc,6,Maxence Caqueret,Milieu central,France
4363779,Olympique Lyonnais,ol,banc,18,Rayan Cherki,Milieu offensif,France
4363779,Olympique Lyonnais,ol,banc,11,Malick Fofana,Ailier gauche,Belgique
4363779,Olympique Lyonnais,ol,banc,12,Wilfried Zaha,Ailier gauche,Côte d'Ivoire
4363779,Olympique Lyonnais,ol,banc,37,Ernest Nuamah,Ailier droit,Ghana
4363779,Olympique Lyonnais,ol,banc,69,Georges Mikautadze,Avant-centre,Géorgie
4363779,Olympique de Marseille,adv,banc,12,Jeffrey de Lange,Gardien de but,Pays-Bas
4363779,Olympique de Marseille,adv,banc,18,Bamo Meïté,Défenseur central,Côte d'Ivoire
4363779,Olympique de Marseille,adv,banc,6,Ulisses Garcia,Milieu gauche,Suisse
4363779,Olympique de Marseille,adv,banc,29,Pol Lirola,Milieu droit,Espagne
4363779,Olympique de Marseille,adv,banc,21,Valentin Rongier,Milieu défensif,France
4363779,Olympique de Marseille,adv,banc,7,Valentín Carboni,Milieu offensif,Argentine
4363779,Olympique de Marseille,adv,banc,50,Darryl Bakola,Milieu offensif,France
4363779,Olympique de Marseille,adv,banc,17,Jonathan Rowe,Ailier gauche,Angleterre
4363779,Olympique de Marseille,adv,banc,8,Neal Maupay,Avant-centre,France
4363779,Olympique Lyonnais,ol,manager,,Pierre Sage,,
4363779,Olympique de Marseille,adv,manager,,Roberto De Zerbi,,
4363772,RC Lens,adv,titulaire,30,Brice Samba,Gardien de but,France
4363772,RC Lens,adv,titulaire,14,Facundo Medina,Défenseur central,Argentine
4363772,RC Lens,adv,titulaire,24,Jonathan Gradit,Défenseur central,France
4363772,RC Lens,adv,titulaire,25,Abdukodir Khusanov,Défenseur central,Ouzbékistan
4363772,RC Lens,adv,titulaire,18,Andy Diouf,Milieu central,France
4363772,RC Lens,adv,titulaire,28,Adrien Thomasson,Milieu central,France
4363772,RC Lens,adv,titulaire,29,Przemyslaw Frankowski,Milieu droit,Pologne
4363772,RC Lens,adv,titulaire,3,Deiver Machado,Milieu gauche,Colombie
4363772,RC Lens,adv,titulaire,10,David Da Costa,Milieu offensif,Portugal
4363772,RC Lens,adv,titulaire,7,Florian Sotoca,Deuxième attaquant,France
4363772,RC Lens,adv,titulaire,22,Wesley Saïd,Avant-centre,France
4363772,Olympique Lyonnais,ol,titulaire,23,Lucas Perri,Gardien de but,Brésil
4363772,Olympique Lyonnais,ol,titulaire,19,Moussa Niakhaté,Défenseur central,Sénégal
4363772,Olympique Lyonnais,ol,titulaire,22,Clinton Mata,Défenseur central,Angola
4363772,Olympique Lyonnais,ol,titulaire,55,Duje Caleta-Car,Défenseur central,Croatie
4363772,Olympique Lyonnais,ol,titulaire,31,Nemanja Matić,Milieu défensif,Serbie
4363772,Olympique Lyonnais,ol,titulaire,6,Maxence Caqueret,Milieu central,France
4363772,Olympique Lyonnais,ol,titulaire,8,Corentin Tolisso,Milieu central,France
4363772,Olympique Lyonnais,ol,titulaire,98,Ainsley Maitland-Niles,Milieu droit,Angleterre
4363772,Olympique Lyonnais,ol,titulaire,16,Abner,Milieu gauche,Brésil
4363772,Olympique Lyonnais,ol,titulaire,9,Gift Orban,Avant-centre,Nigeria
4363772,Olympique Lyonnais,ol,titulaire,10,Alexandre Lacazette,Avant-centre,France
4363772,RC Lens,adv,banc,16,Hervé Koffi,Gardien de but,Burkina Faso
4363772,RC Lens,adv,banc,20,Malang Sarr,Défenseur central,France
4363772,RC Lens,adv,banc,2,Ruben Aguilar,Arrière droit,France
4363772,RC Lens,adv,banc,15,Hamzat Ojediran,Milieu défensif,Nigeria
